,word,categ,prime,corrAns,correct,rt,file,word_prime_merge
214,SELVA,3,bosque,right,1,1.333720299997367,000100_guarani3_2023-10-31_08h29.52.242.xlsx,SELVA_bosque
215,MANZANA,3,rojo,right,1,1.283699999999953,000100_guarani3_2023-10-31_08h29.52.242.xlsx,MANZANA_rojo
216,AREKO,2,poseer,right,0,1.400364700006321,000100_guarani3_2023-10-31_08h29.52.242.xlsx,AREKO_poseer
217,OVEJA,3,lana,right,1,1.267100099998061,000100_guarani3_2023-10-31_08h29.52.242.xlsx,OVEJA_lana
218,PARQUE,3,plaza,right,1,1.117086600002949,000100_guarani3_2023-10-31_08h29.52.242.xlsx,PARQUE_plaza
219,EIRATÃ,2,dulce,right,1,1.350480299995979,000100_guarani3_2023-10-31_08h29.52.242.xlsx,EIRATÃ_dulce
220,ÁGUILA,3,halcón,right,1,1.233711099994252,000100_guarani3_2023-10-31_08h29.52.242.xlsx,ÁGUILA_halcón
221,REMERA,3,camiseta,right,1,1.333716599998297,000100_guarani3_2023-10-31_08h29.52.242.xlsx,REMERA_camiseta
222,HA'E,1,ella,right,0,1.367120100010652,000100_guarani3_2023-10-31_08h29.52.242.xlsx,HA'E_ella
223,TAPITI,2,saltarín,right,1,1.233725300000515,000100_guarani3_2023-10-31_08h29.52.242.xlsx,TAPITI_saltarín
224,KA'I,2,chimpancé,right,1,1.450407900003484,000100_guarani3_2023-10-31_08h29.52.242.xlsx,KA'I_chimpancé
225,MBARAKAJA,2,felino,right,1,1.416790199989919,000100_guarani3_2023-10-31_08h29.52.242.xlsx,MBARAKAJA_felino
226,ANGUJA,2,rata,right,1,1.267102800004068,000100_guarani3_2023-10-31_08h29.52.242.xlsx,ANGUJA_rata
227,NDE,1,tú,right,1,1.26705480000237,000100_guarani3_2023-10-31_08h29.52.242.xlsx,NDE_tú
228,AJOGUA,2,vender,right,0,1.433722800007672,000100_guarani3_2023-10-31_08h29.52.242.xlsx,AJOGUA_vender
229,AMBOJY,2,comida,right,0,1.266969999996945,000100_guarani3_2023-10-31_08h29.52.242.xlsx,AMBOJY_comida
230,CHE,1,mi,right,1,1.283723200001987,000100_guarani3_2023-10-31_08h29.52.242.xlsx,CHE_mi
231,HIJO,3,bebé,right,1,1.266733899989049,000100_guarani3_2023-10-31_08h29.52.242.xlsx,HIJO_bebé
232,MYMBA,2,mascota,right,1,1.283652599988272,000100_guarani3_2023-10-31_08h29.52.242.xlsx,MYMBA_mascota
233,CAMELLO,3,joroba,right,1,1.300391900003888,000100_guarani3_2023-10-31_08h29.52.242.xlsx,CAMELLO_joroba
234,VAKAME,2,vaca,right,1,1.333693199994741,000100_guarani3_2023-10-31_08h29.52.242.xlsx,VAKAME_vaca
235,RÍO,3,pez,right,1,1.217002899997169,000100_guarani3_2023-10-31_08h29.52.242.xlsx,RÍO_pez
236,MERÕ,2,sandía,right,1,1.217025299993111,000100_guarani3_2023-10-31_08h29.52.242.xlsx,MERÕ_sandía
237,Y,1,río,right,1,1.367052500005229,000100_guarani3_2023-10-31_08h29.52.242.xlsx,Y_río
238,AGUYJE,1,gratitud,right,1,1.917053099998157,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AGUYJE_gratitud
239,TÍO,3,familia,right,1,1.41700880001008,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TÍO_familia
240,ARANDUKA,1,biblioteca,right,1,2.317020200003753,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ARANDUKA_biblioteca
241,COCODRILO,3,pantano,right,1,2.533758799996576,000101_guarani3_2023-10-31_10h42.09.755.xlsx,COCODRILO_pantano
242,OGUATA,2,corre,right,1,1.800401100001181,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OGUATA_corre
243,KURE,2,chancho,right,1,1.266808100001072,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KURE_chancho
244,VIDA,3,biología,right,1,1.383725800013053,000101_guarani3_2023-10-31_10h42.09.755.xlsx,VIDA_biología
245,CACHORRO,3,mascota,right,1,1.700470600000699,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CACHORRO_mascota
246,KUIMBA'E,1,señor,right,1,1.46703780000098,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUIMBA'E_señor
247,KUATIAÑE'Ẽ,1,correo,right,0,1.85034910000104,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUATIAÑE'Ẽ_correo
248,MITÃKUÑA'I,1,mujer,right,1,1.567083100002492,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃKUÑA'I_mujer
249,OÑANI,2,caminar,right,1,1.750151000000187,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OÑANI_caminar
250,KO'Ẽ,1,mañana,right,1,1.767074700008379,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KO'Ẽ_mañana
251,CABEZA,3,cráneo,right,1,1.350404299999354,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CABEZA_cráneo
252,RUPI'A,2,gallina,right,1,1.700322500008042,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RUPI'A_gallina
253,KARAI,1,hombre,right,1,1.283733099990059,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KARAI_hombre
254,YPE,2,ave,right,1,1.400395500008017,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YPE_ave
255,CIRUELA,3,durazno,right,1,1.783696900005452,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CIRUELA_durazno
256,KAVAJU,2,campo,right,1,1.500382700003684,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KAVAJU_campo
257,AVATI,2,pochoclo,right,1,2.317044399998849,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVATI_pochoclo
258,TAHÝI,2,hormiguero,right,1,1.63346709999314,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TAHÝI_hormiguero
259,IPORÃ,1,bello,right,1,1.633713599992916,000101_guarani3_2023-10-31_10h42.09.755.xlsx,IPORÃ_bello
260,SERPIENTE,3,víbora,right,1,1.267016600002535,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SERPIENTE_víbora
261,SALUD,3,vida,right,1,2.433713899998111,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SALUD_vida
262,JAGUA,2,animal,right,1,1.317056200001389,000101_guarani3_2023-10-31_10h42.09.755.xlsx,JAGUA_animal
263,MBOREROTOCHU,2,trompa,right,1,2.100354499998502,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBOREROTOCHU_trompa
264,ASAJE,1,núcleo,left,1,1.300401399988914,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ASAJE_núcleo
265,KA'ARU,1,mujer,left,0,1.683704299997771,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KA'ARU_mujer
266,TEMBIPORU,2,serpiente,left,1,1.817041200003587,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TEMBIPORU_serpiente
267,AMO,1,zanahoria,left,1,2.167092200004845,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AMO_zanahoria
268,MBERU,2,papa,left,1,1.800386300004902,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBERU_papa
269,MITÃ,1,atún,left,1,1.56706220000342,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃ_atún
270,HE'Ẽ,2,pájaro,left,1,2.183696599997347,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HE'Ẽ_pájaro
271,TIGRE,3,alga,left,1,1.367030299996259,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TIGRE_alga
272,YVA,1,bombilla,left,1,1.533749199996237,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YVA_bombilla
273,AVENA,3,tortuga,left,1,1.633745400002226,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVENA_tortuga
274,GUYRA,2,taza,left,1,1.566791999997804,000101_guarani3_2023-10-31_10h42.09.755.xlsx,GUYRA_taza
275,KUÑATAI,1,cal,left,1,1.283711299998686,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUÑATAI_cal
276,JUKY,2,casa,left,1,1.583743600000162,000101_guarani3_2023-10-31_10h42.09.755.xlsx,JUKY_casa
277,IVAI,1,estrella,left,1,1.650398199999472,000101_guarani3_2023-10-31_10h42.09.755.xlsx,IVAI_estrella
278,HUMANO,3,cartón,left,1,1.350435400003335,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HUMANO_cartón
279,TRIGO,3,oreja,left,1,1.567074599995976,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TRIGO_oreja
280,CARA,3,lapicera,left,1,1.517041300001438,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CARA_lapicera
281,MANO,3,zócalo,left,1,1.333486100003938,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MANO_zócalo
282,FAMILIA,3,rúcula,left,1,1.350334699993255,000101_guarani3_2023-10-31_10h42.09.755.xlsx,FAMILIA_rúcula
283,HO'U,1,correr,left,1,1.617055700000492,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HO'U_correr
284,AMIGO,3,uva,left,1,1.350383400000283,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AMIGO_uva
285,KAMBY,1,leer,left,1,1.600382300006459,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KAMBY_leer
286,ÑANDU,2,papa,left,1,1.917028199997731,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÑANDU_papa
287,PYHAREVE,1,menta,left,1,2.38373450000654,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PYHAREVE_menta
288,KARIA'Y,1,pan,left,1,2.350405099990894,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KARIA'Y_pan
289,ÓGA,1,salmón,left,1,1.283723600005032,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÓGA_salmón
290,BRAZO,3,arroz,left,1,1.400433000002522,000101_guarani3_2023-10-31_10h42.09.755.xlsx,BRAZO_arroz
291,PETEĨ,1,escuela,left,1,1.583748100005323,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PETEĨ_escuela
292,PEẼ,1,pera,left,1,2.117035700008273,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PEẼ_pera
293,PIE,3,pata,right,1,1.433715500010294,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PIE_pata
294,PERA,3,durazno,right,1,1.500359899990144,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PERA_durazno
295,OVEVE,2,pájaro,right,1,1.317079200001899,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OVEVE_pájaro
296,OHAI,1,leer,right,0,1.78367820000858,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OHAI_leer
297,PIRA,2,salmón,right,0,1.433774799996172,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PIRA_salmón
298,PYHARE,1,día,right,0,2.317133999997168,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PYHARE_día
299,MADRE,3,abuela,right,1,2.100395300003584,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MADRE_abuela
300,TEMBI'U,2,arroz,right,1,1.717077399996924,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TEMBI'U_arroz
301,AVATI'I,2,comida,right,1,1.633698000005097,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVATI'I_comida
302,CHEAÑYRÕ,1,perdón,right,1,1.733689599990612,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CHEAÑYRÕ_perdón
303,CUERPO,3,vida,right,1,1.450132099998882,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CUERPO_vida
304,POLLO,3,gallina,right,1,1.900361799998791,000101_guarani3_2023-10-31_10h42.09.755.xlsx,POLLO_gallina
305,SEVÓI,2,ajo,right,1,1.833732300001429,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SEVÓI_ajo
306,PAKOVA,2,plátano,right,1,1.267047600005753,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PAKOVA_plátano
307,MITÃ'I,1,nene,right,1,1.43346470000688,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃ'I_nene
308,RELOJ,3,tiempo,right,1,1.300118099999963,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RELOJ_tiempo
309,OÑARÕ,2,rugir,right,1,1.717095500003779,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OÑARÕ_rugir
310,CEBRA,3,rayas,right,1,1.350354300011531,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CEBRA_rayas
311,KUÑAKARAI,1,mujer,right,1,1.617092399988906,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUÑAKARAI_mujer
312,OMOÑE'Ẽ,1,libro,right,1,2.70042470000044,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OMOÑE'Ẽ_libro
313,ENERGÍA,3,potencia,right,1,2.267071700000088,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ENERGÍA_potencia
314,CAMPO,3,estancia,right,1,1.400395500008017,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CAMPO_estancia
315,DAMA,3,mujer,right,1,1.417045800000778,000101_guarani3_2023-10-31_10h42.09.755.xlsx,DAMA_mujer
316,PE,1,este,right,1,1.68371370001114,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PE_este
317,MBUJAPE,1,tostada,right,1,2.58377240000118,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBUJAPE_tostada
318,KUÑA,1,chica,right,1,1.450373999992735,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUÑA_chica
319,PARRILLA,3,asado,right,1,2.200405399998999,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PARRILLA_asado
320,ATÚN,3,pez,right,1,1.333719999995083,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ATÚN_pez
321,PÝRA,2,televisor,left,1,1.867031400004635,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PÝRA_televisor
322,SO'O,2,sonido,left,1,1.450374899999588,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SO'O_sonido
323,KAGUY,1,tortuga,left,1,1.467059500006144,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KAGUY_tortuga
324,RYGUASU,2,mar,left,1,1.800367300005746,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RYGUASU_mar
325,LAGO,3,panadería,left,1,1.383691800001543,000101_guarani3_2023-10-31_10h42.09.755.xlsx,LAGO_panadería
326,JUKYSY,2,sonido,left,1,1.417039000007208,000101_guarani3_2023-10-31_10h42.09.755.xlsx,JUKYSY_sonido
327,SELVA,3,espalda,left,1,1.350404099997832,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SELVA_espalda
328,MANZANA,3,sandalia,left,1,1.367194399994332,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MANZANA_sandalia
329,AREKO,2,cocinar,left,1,1.733591300013359,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AREKO_cocinar
330,OVEJA,3,labial,left,1,1.750378400000045,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OVEJA_labial
331,PARQUE,3,anillo,left,1,1.367076900001848,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PARQUE_anillo
332,EIRATÃ,2,casa,left,1,1.80040760000702,000101_guarani3_2023-10-31_10h42.09.755.xlsx,EIRATÃ_casa
333,ÁGUILA,3,yerba,left,1,2.933743000001414,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÁGUILA_yerba
334,REMERA,3,clavo,left,1,1.317051900012302,000101_guarani3_2023-10-31_10h42.09.755.xlsx,REMERA_clavo
335,HA'E,1,caballo,left,1,1.550359300003038,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HA'E_caballo
336,TAPITI,2,tapa,left,1,2.216790399994352,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TAPITI_tapa
337,KA'I,2,carta,left,1,1.917066399997566,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KA'I_carta
338,MBARAKAJA,2,banana,left,1,2.266800099998363,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBARAKAJA_banana
339,ANGUJA,2,firma,left,1,2.567053199993097,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ANGUJA_firma
340,NDE,1,cuchara,left,1,2.600144700001692,000101_guarani3_2023-10-31_10h42.09.755.xlsx,NDE_cuchara
341,AJOGUA,2,mano,left,1,1.567017800000031,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AJOGUA_mano
342,AMBOJY,2,cielo,left,1,1.53369740000926,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AMBOJY_cielo
343,CHE,1,hoja,left,1,1.317037599990726,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CHE_hoja
344,HIJO,3,rayo,left,1,1.317045900010271,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HIJO_rayo
345,MYMBA,2,tablero,left,1,2.833696799993049,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MYMBA_tablero
346,CAMELLO,3,kiwi,left,1,1.433731400000397,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CAMELLO_kiwi
347,VAKAME,2,nave,left,1,1.517071900001611,000101_guarani3_2023-10-31_10h42.09.755.xlsx,VAKAME_nave
348,RÍO,3,barba,left,1,1.40041360000032,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RÍO_barba
349,MERÕ,2,ala,left,1,1.617079599993303,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MERÕ_ala
350,Y,1,noche,left,1,1.417055400001118,000101_guarani3_2023-10-31_10h42.09.755.xlsx,Y_noche
351,YVYPÓRA,1,conejo,left,1,2.05039959998976,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YVYPÓRA_conejo
352,OÑE'Ẽ,1,hormiga,left,1,1.633735800001887,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OÑE'Ẽ_hormiga
353,AGUYJE,1,azúcar,left,1,2.583764599999995,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AGUYJE_azúcar
354,TÍO,3,ricota,left,1,1.333685399993556,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TÍO_ricota
355,ARANDUKA,1,balcón,left,1,1.683734799997183,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ARANDUKA_balcón
356,COCODRILO,3,codo,left,1,1.350364399986574,000101_guarani3_2023-10-31_10h42.09.755.xlsx,COCODRILO_codo
357,OGUATA,2,avena,left,1,1.783711799987941,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OGUATA_avena
358,VIDA,3,trapo,left,1,1.333742300004815,000101_guarani3_2023-10-31_10h42.09.755.xlsx,VIDA_trapo
359,CACHORRO,3,cebolla,left,1,1.367065400001593,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CACHORRO_cebolla
360,KUIMBA'E,1,noche,left,1,1.567029399986495,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUIMBA'E_noche
361,KARUMBE,2,arroz,left,1,1.367053699999815,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KARUMBE_arroz
362,KUATIAÑE'Ẽ,1,hierro,left,1,2.11706889999914,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUATIAÑE'Ẽ_hierro
363,MITÃKUÑA'I,1,gallo,left,1,1.400370700008352,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃKUÑA'I_gallo
364,OÑANI,2,ojo,left,1,1.83371829999669,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OÑANI_ojo
365,KO'Ẽ,1,vaso,left,1,1.483716100003221,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KO'Ẽ_vaso
366,RUPI'A,2,rubí,left,1,1.600127800003975,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RUPI'A_rubí
367,KARAI,1,amanecer,left,1,1.367039799995837,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KARAI_amanecer
368,ÑATI'Ũ,2,hormigón,left,1,1.750377999996999,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÑATI'Ũ_hormigón
369,YPE,2,termo,left,1,2.733714599991799,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YPE_termo
370,CIRUELA,3,ladrido,left,1,1.383694699994521,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CIRUELA_ladrido
371,KAVAJU,2,tarde,left,1,1.28370429998904,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KAVAJU_tarde
372,AVATI,2,araña,left,1,1.650302900001407,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVATI_araña
373,TAHÝI,2,luna,left,1,1.700353899999755,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TAHÝI_luna
374,IPORÃ,1,aquel,left,1,1.367023699989659,000101_guarani3_2023-10-31_10h42.09.755.xlsx,IPORÃ_aquel
375,SERPIENTE,3,horno,left,1,1.350370899992413,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SERPIENTE_horno
376,SALUD,3,vocal,left,1,1.350418699992588,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SALUD_vocal
377,JAGUA,2,fruta,left,1,1.317043399991235,000101_guarani3_2023-10-31_10h42.09.755.xlsx,JAGUA_fruta
378,MBOREROTOCHU,2,capa,left,1,1.583689900013269,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBOREROTOCHU_capa
379,ASAJE,1,descanso,right,1,2.000380800003768,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ASAJE_descanso
380,KA'ARU,1,día,right,0,1.767210699996212,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KA'ARU_día
381,TEMBIPORU,2,cuchara,right,1,1.367030800000066,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TEMBIPORU_cuchara
382,AMO,1,ese,right,1,1.96705400000792,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AMO_ese
383,MBERU,2,zumbido,right,0,1.383727299995371,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MBERU_zumbido
384,MITÃ,1,joven,right,1,1.417030199998408,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃ_joven
385,HE'Ẽ,2,sabor,right,0,1.717056599998614,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HE'Ẽ_sabor
386,TIGRE,3,león,right,1,1.283452700008638,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TIGRE_león
387,YVA,1,manzana,right,1,1.900347300004796,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YVA_manzana
388,AVENA,3,cereal,right,1,1.467041999989306,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVENA_cereal
389,GUYRA,2,ave,right,1,1.317139699996915,000101_guarani3_2023-10-31_10h42.09.755.xlsx,GUYRA_ave
390,KUÑATAI,1,señorita,right,1,1.300357400003122,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUÑATAI_señorita
391,JUKY,2,salado,right,1,1.300190500012832,000101_guarani3_2023-10-31_10h42.09.755.xlsx,JUKY_salado
392,IVAI,1,horrible,right,1,1.267074700008379,000101_guarani3_2023-10-31_10h42.09.755.xlsx,IVAI_horrible
393,HUMANO,3,persona,right,1,1.417090300004929,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HUMANO_persona
394,TRIGO,3,maíz,right,1,1.733686399995349,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TRIGO_maíz
395,CARA,3,rostro,right,1,1.267076899996027,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CARA_rostro
396,MANO,3,dedo,right,1,1.350373699999182,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MANO_dedo
397,FAMILIA,3,padres,right,1,1.55036980001023,000101_guarani3_2023-10-31_10h42.09.755.xlsx,FAMILIA_padres
398,HO'U,1,tomar,right,1,1.883686799992574,000101_guarani3_2023-10-31_10h42.09.755.xlsx,HO'U_tomar
399,AMIGO,3,compañía,right,1,1.317030500009423,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AMIGO_compañía
400,KAMBY,1,vaca,right,0,1.633621400003904,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KAMBY_vaca
401,ÑANDU,2,bicho,right,1,1.533648900003755,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÑANDU_bicho
402,PYHAREVE,1,amanecer,right,1,1.383709899993846,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PYHAREVE_amanecer
403,PULPO,3,calamar,right,1,1.267069900000934,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PULPO_calamar
404,KARIA'Y,1,joven,right,1,1.950342299998738,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KARIA'Y_joven
405,ÓGA,1,hogar,right,1,1.283703900000546,000101_guarani3_2023-10-31_10h42.09.755.xlsx,ÓGA_hogar
406,BRAZO,3,codo,right,1,1.767031200011843,000101_guarani3_2023-10-31_10h42.09.755.xlsx,BRAZO_codo
407,PETEĨ,1,uno,right,1,1.35038540000096,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PETEĨ_uno
408,PEẼ,1,nosotros,right,0,2.333705999990343,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PEẼ_nosotros
409,PIE,3,vidrio,left,1,1.5336968999909,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PIE_vidrio
410,PERA,3,luz,left,1,1.616978599995491,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PERA_luz
411,OVEVE,2,pan,left,1,1.367021700003534,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OVEVE_pan
412,OHAI,1,melón,left,1,1.500411700006225,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OHAI_melón
413,YVY'A,2,caballo,left,1,1.450415700004669,000101_guarani3_2023-10-31_10h42.09.755.xlsx,YVY'A_caballo
414,PIRA,2,dama,left,1,1.517076499992982,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PIRA_dama
415,PYHARE,1,pelo,left,1,1.417079599996214,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PYHARE_pelo
416,MADRE,3,tecla,left,1,1.317062100002659,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MADRE_tecla
417,TEMBI'U,2,muchacho,left,1,1.350408700003754,000101_guarani3_2023-10-31_10h42.09.755.xlsx,TEMBI'U_muchacho
418,AVATI'I,2,aguja,left,1,1.350375400012126,000101_guarani3_2023-10-31_10h42.09.755.xlsx,AVATI'I_aguja
419,CHEAÑYRÕ,1,mañana,left,1,1.467442500012112,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CHEAÑYRÕ_mañana
420,CUERPO,3,ventana,left,1,1.833469500008505,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CUERPO_ventana
421,POLLO,3,cielo,left,1,1.433449799995287,000101_guarani3_2023-10-31_10h42.09.755.xlsx,POLLO_cielo
422,SEVÓI,2,señal,left,1,1.383682100000442,000101_guarani3_2023-10-31_10h42.09.755.xlsx,SEVÓI_señal
423,PAKOVA,2,pala,left,1,1.367046399987885,000101_guarani3_2023-10-31_10h42.09.755.xlsx,PAKOVA_pala
424,MITÃ'I,1,salado,left,1,1.317092000012053,000101_guarani3_2023-10-31_10h42.09.755.xlsx,MITÃ'I_salado
425,KUATIAHAIPYRE,1,manguera,left,1,1.700408399992739,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUATIAHAIPYRE_manguera
426,RELOJ,3,arbusto,left,1,1.767044199994416,000101_guarani3_2023-10-31_10h42.09.755.xlsx,RELOJ_arbusto
427,OÑARÕ,2,pescado,left,1,1.633735399998841,000101_guarani3_2023-10-31_10h42.09.755.xlsx,OÑARÕ_pescado
428,CEBRA,3,pastas,left,1,1.86706669999694,000101_guarani3_2023-10-31_10h42.09.755.xlsx,CEBRA_pastas
429,KUÑAKARAI,1,zanahoria,left,1,1.533647900010692,000101_guarani3_2023-10-31_10h42.09.755.xlsx,KUÑAKARAI_zanahoria
